,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
618,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
619,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
620,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
621,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
622,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
623,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
624,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
625,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
626,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
627,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
628,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
629,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
630,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
631,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
632,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
633,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
634,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
635,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
636,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
637,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
638,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
639,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
640,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
641,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
642,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
643,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
644,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
645,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
646,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
647,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
648,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
649,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
650,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
651,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
652,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
653,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
654,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
655,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
656,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
657,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
658,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
659,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
660,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
661,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
662,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
663,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
664,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
665,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
666,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
667,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
668,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
669,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
670,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
671,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
672,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
673,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
674,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
675,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
676,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
677,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
678,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
679,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
680,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
681,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
682,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
683,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
684,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
685,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
686,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
687,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
688,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
689,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
690,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
691,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
692,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
693,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
694,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
695,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
696,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
697,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
698,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
699,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
700,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
701,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
702,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
703,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
704,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
705,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
706,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
707,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
708,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
709,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
710,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
711,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
712,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
713,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
714,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
715,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
716,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
717,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
718,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
719,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
720,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
721,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
722,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
723,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
724,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
725,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
726,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
727,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
728,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
729,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
730,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
731,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
732,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
733,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
734,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
735,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
736,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
737,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
738,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
739,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
740,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
741,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
742,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
743,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
744,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
745,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
746,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
747,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
748,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
749,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
750,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
751,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
752,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
753,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
754,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
755,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
756,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
757,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
758,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
759,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
760,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
761,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
762,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
763,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
764,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
765,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
766,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
767,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
768,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
769,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
770,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
771,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
772,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
773,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
774,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
775,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
776,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
777,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
778,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
779,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
780,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
781,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
782,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
783,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
784,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
785,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
786,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
787,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
788,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
789,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
790,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
791,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
792,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
793,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
794,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
795,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
796,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
797,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
798,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
799,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
800,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
801,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
802,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
803,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
804,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
805,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
806,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
807,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
808,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
809,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
810,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
811,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
812,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
813,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
814,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
815,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
816,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
817,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
818,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
819,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
820,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
821,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
822,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
823,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
824,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
825,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
826,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
827,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
828,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
829,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
830,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
831,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
832,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
833,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
834,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
835,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
836,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
837,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
838,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
839,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
840,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
841,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
842,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
843,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
844,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
845,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
846,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
847,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
848,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
849,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
850,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
851,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
852,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
853,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
854,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
855,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
856,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
857,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
858,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
859,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
860,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
861,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
862,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
863,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
864,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
865,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
866,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
867,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
868,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
869,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
870,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
871,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
872,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
873,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
874,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
875,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
876,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
877,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
878,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
879,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
880,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
881,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
882,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
883,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
884,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
885,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
886,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
887,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
888,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
889,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
890,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
891,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
892,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
893,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
894,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
895,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
896,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
897,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
898,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
899,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
900,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
901,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
902,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
903,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
904,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
905,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
906,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
907,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
908,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
909,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
910,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
911,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
912,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
913,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
914,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
915,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
916,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
917,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
918,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
919,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
920,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
921,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
922,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
923,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
924,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
925,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
926,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
927,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
928,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
929,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
930,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
931,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
932,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
933,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
934,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
935,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
936,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
937,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
938,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
939,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
940,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
941,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
942,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
943,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
944,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
945,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
946,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
947,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
948,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
949,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
950,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
951,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
952,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
953,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
954,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
955,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
956,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
957,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
958,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
959,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
960,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
961,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
962,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
963,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
964,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
965,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
966,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
967,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
968,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
969,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
970,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
971,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
972,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
973,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
974,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
975,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
976,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
977,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
978,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
979,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
980,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
981,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
982,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
983,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
984,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
985,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
986,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
987,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
988,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
989,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
990,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
991,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
992,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
993,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
994,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
